video_id,title,channel,published_at,time_bin
XOySX6sE_8s,"How we can improve maternal healthcare -- before, during and after pregnancy | Elizabeth Howell",TED,2019-08-29 15:14:26+00:00,2010–2019
hU-aTB-heU0,The fundamental right to seek asylum | Melanie Nezer,TED,2019-08-28 16:04:29+00:00,2010–2019
xgW-0egOWVg,The fascinating (and dangerous) places scientists aren't exploring | Ella Al-Shamahi,TED,2019-08-27 14:56:03+00:00,2010–2019
2IFa0tqHrwE,"Mentalism, mind reading and the art of getting inside your head | Derren Brown | TED",TED,2019-08-26 13:42:17+00:00,2010–2019
JKS7HWy2TRU,How film transforms the way we see the world | Sharmeen Obaid-Chinoy,TED,2019-08-23 21:40:35+00:00,2010–2019
L1VT0asH5Ck,A vision for the future of Sierra Leone | Julius Maada Bio,TED,2019-08-21 21:04:20+00:00,2010–2019
xlLXXdU0FBk,How we're honoring people overlooked by history | Amy Padnani,TED,2019-08-20 00:52:43+00:00,2010–2019
DTIjvPLkJgo,Origami robots that reshape and transform themselves | Jamie Paik,TED,2019-08-16 14:48:12+00:00,2010–2019
Q9XD8yRPxc8,The future of psychedelic-assisted psychotherapy | Rick Doblin,TED,2019-08-09 14:12:50+00:00,2010–2019
Bg7hbA6IwBM,How education helped me rewrite my life | Ashweetha,TED,2019-08-07 15:49:08+00:00,2010–2019
Ta8KBJ4BTNg,The world's first crowdsourced space traffic monitoring system | Moriba Jah,TED,2019-08-06 15:13:39+00:00,2010–2019
OQuwz64qsBM,Why kids need to learn about gender and sexuality | Lindsay Amer,TED,2019-08-05 18:21:58+00:00,2010–2019
UuskKfv2zxI,What's at the bottom of the ocean -- and how we're getting there | Victor Vescovo,TED,2019-08-02 22:33:35+00:00,2010–2019
ORW5MNCv_LU,How augmented reality is changing activism | Glenn Cantave,TED,2019-08-02 18:15:22+00:00,2010–2019
Rp_HEnOWEso,Grief and love in the animal kingdom | Barbara J. King,TED,2019-08-01 16:10:02+00:00,2010–2019
xJM_CQN8-ns,3 ways to measure your adaptability -- and how to improve it | Natalie Fratto,TED,2019-07-31 17:52:21+00:00,2010–2019
5cWkKwGUt3g,"The next big thing is coming from the Bronx, again | Jon Gray",TED,2019-07-30 20:05:59+00:00,2010–2019
R9XKRR7aKHI,The story we tell about millennials -- and who we leave out | Reniqua Allen,TED,2019-07-29 12:52:08+00:00,2010–2019
gi6rMXu_veE,You are not alone in your loneliness | Jonny Sun,TED,2019-07-26 13:20:59+00:00,2010–2019
h-TIRIxhq6E,"How to ask for help -- and get a ""yes"" | Heidi Grant",TED,2019-07-25 11:49:06+00:00,2010–2019
zELJMIQawys,Why we need to fight misinformation about vaccines | Ethan Lindenberger,TED,2019-07-24 17:06:41+00:00,2010–2019
54ST8bwOVyc,"""A Bird Made of Birds"" | Sarah Kay",TED,2019-07-23 12:59:57+00:00,2010–2019
oBdzOIzwtng,The living tech we need to support human life on other planets | Lynn Rothschild,TED,2019-07-22 15:43:03+00:00,2010–2019
PUW89NpDYJw,How a typeface helped launch Apollo | Douglas Thomas,TED,2019-07-20 09:52:14+00:00,2010–2019
Stt4iGMiHiI,Architectural secrets of the world's ancient wonders | Brandon Clifford,TED,2019-07-19 13:56:15+00:00,2010–2019
m5HQamrXlSY,What almost dying taught me about living | Suleika Jaouad,TED,2019-07-18 15:45:26+00:00,2010–2019
8DDgHq9ewOo,How synthetic biology could wipe out humanity -- and how we can stop it | Rob Reid,TED,2019-07-17 15:51:30+00:00,2010–2019
PJLT0cAPNfs,5 challenges we could solve by designing new proteins | David Baker,TED,2019-07-16 18:37:24+00:00,2010–2019
srhCnPUmJDI,The political power of being a good neighbor | Michael Tubbs,TED,2019-07-16 15:14:12+00:00,2010–2019
ppfONdsOkWI,3 steps to turn everyday get-togethers into transformative gatherings | Priya Parker,TED,2019-07-15 14:46:01+00:00,2010–2019
A2DzsgJSwcc,The mysterious microbes living deep inside the earth -- and how they could help humanity | K. Lloyd,TED,2019-07-12 15:34:21+00:00,2010–2019
0rAngiiXBAc,Why we get mad -- and why it's healthy | Ryan Martin,TED,2019-07-11 13:28:46+00:00,2010–2019
88d-58tWhGs,"The most detailed map of galaxies, black holes and stars ever made | Juna Kollmeier",TED,2019-07-10 12:58:06+00:00,2010–2019
UCKfvxnljYY,The healing power of reading | Michelle Kuo,TED,2019-07-09 14:13:15+00:00,2010–2019
iB4MS1hsWXU,The lies our culture tells us about what matters --- and a better way to live | David Brooks,TED,2019-07-03 15:57:32+00:00,2010–2019
DTcJmIbn5nw,"""Everything happens for a reason"" -- and other lies I've loved | Kate Bowler | TED",TED,2019-07-02 16:23:13+00:00,2010–2019
ieSV8-isy3M,"Floating cities, the LEGO House and other architectural forms of the future | Bjarke Ingels",TED,2019-07-01 16:23:28+00:00,2010–2019
ogCIqaCe2zI,The amazing brains and morphing skin of octopuses and other cephalopods | Roger Hanlon,TED,2019-06-28 15:32:39+00:00,2010–2019
aVOJA8qI7oo,What it takes to launch a telescope | Erika Hamden,TED,2019-06-27 16:23:43+00:00,2010–2019
RZgkjEdMbSw,"How to deconstruct racism, one headline at a time | Baratunde Thurston",TED,2019-06-26 17:25:33+00:00,2010–2019
jATCr-gQvPA,What prosecutors and incarcerated people can learn from each other | Jarrell Daniels,TED,2019-06-25 14:36:07+00:00,2010–2019
nbW4XWkJC6w,These bacteria eat plastic | Morgan Vague,TED,2019-06-24 22:50:24+00:00,2010–2019
RjquHTj4HlY,My identity is a superpower -- not an obstacle | America Ferrera | TED,TED,2019-06-21 13:29:06+00:00,2010–2019
SGTMSV8QUrs,The anti-CEO playbook | Hamdi Ulukaya,TED,2019-06-20 15:21:29+00:00,2010–2019
vZCGSP3A0Fo,The next global agricultural revolution | Bruce Friedrich,TED,2019-06-19 17:04:44+00:00,2010–2019
m19jit19v9w,Sloths! The strange life of the world's slowest mammal | Lucy Cooke,TED,2019-06-18 12:29:05+00:00,2010–2019
b5ZESpOAolU,How to build your confidence -- and spark it in others | Brittany Packnett Cunningham | TED,TED,2019-06-17 12:45:38+00:00,2010–2019
pyFcr2WcOyo,How supercharged plants could slow climate change | Joanne Chory,TED,2019-06-14 21:02:46+00:00,2010–2019
8q7D4EmbSCw,My life as a work of art | Daniel Lismore,TED,2019-06-13 16:32:15+00:00,2010–2019
87qLWFZManA,Three ideas. Three contradictions. Or not. | Hannah Gadsby,TED,2019-06-12 18:48:20+00:00,2010–2019
ON4iy8hq2hM,The difference between healthy and unhealthy love | Katie Hood | TED,TED,2019-06-11 22:30:59+00:00,2010–2019
OQSMr-3GGvQ,Facebook's role in Brexit — and the threat to democracy | Carole Cadwalladr,TED,2019-06-10 16:23:29+00:00,2010–2019
ttcJMNlKif4,An ingenious proposal for scaling up marine protection | The Nature Conservancy,TED,2019-06-07 20:51:42+00:00,2010–2019
BcgDvEdGEXg,How Twitter needs to change | Jack Dorsey,TED,2019-06-07 17:04:53+00:00,2010–2019
TrofjEAetVs,How AI could become an extension of your mind | Arnav Kapur,TED,2019-06-06 15:36:48+00:00,2010–2019
a63t8r70QN0,What you should know about vaping and e-cigarettes | Suchitra Krishnan-Sarin,TED,2019-06-05 14:32:00+00:00,2010–2019
4CGFPbFqdJ4,Could a tattoo help you stay healthy? | Carson Bruns,TED,2019-06-04 21:52:16+00:00,2010–2019
5MuIMqhT8DM,Sleep Is Your Superpower | Matt Walker | TED,TED,2019-06-03 15:27:56+00:00,2010–2019
Cm1Ij-jRhpQ,The case for having kids | Wajahat Ali,TED,2019-05-31 14:07:51+00:00,2010–2019
qAC-5hTK-4c,How your brain's executive function works -- and how to improve it | Sabine Doebel,TED,2019-05-30 18:44:32+00:00,2010–2019
gmG5ADvPN98,The crisis of leadership — and a new way forward | Halla Tómasdóttir and Bryn Freedman,TED,2019-05-29 15:46:22+00:00,2010–2019
nJd_2mJ4u-I,Digital humans that look just like us | Doug Roble,TED,2019-05-28 15:12:46+00:00,2010–2019
iqKYtA3pK1c,How to revive your belief in democracy | Eric Liu,TED,2019-05-24 21:50:25+00:00,2010–2019
DBBA2LAsepU,Why we ignore obvious problems — and how to act on them | Michele Wucker,TED,2019-05-23 15:22:51+00:00,2010–2019
LC5n91vKDZg,How to recover from activism burnout | Yana Buhrer Tavanier,TED,2019-05-22 16:57:16+00:00,2010–2019
ONs9FCY74p0,Can we cure genetic diseases by rewriting DNA? | David R. Liu,TED,2019-05-21 16:19:03+00:00,2010–2019
lUKhMUZnLuw,Helping others makes us happier -- but it matters how we do it | Elizabeth Dunn,TED,2019-05-20 17:22:31+00:00,2010–2019
fO2htapfNhA,The surprising connection between brain injuries and crime | Kim Gorgens,TED,2019-05-17 16:40:26+00:00,2010–2019
dKNu5ZnWhb4,How generational stereotypes hold us back at work | Leah Georges,TED,2019-05-16 15:19:24+00:00,2010–2019
J4r9pgx_95E,A personal air-quality tracker that lets you know what you're breathing | Romain Lacombe,TED,2019-05-15 19:03:05+00:00,2010–2019
Ln5Ts0bGguk,How hip-hop helps us understand science | Danielle N. Lee,TED,2019-05-14 15:04:10+00:00,2010–2019
uyMtsyzXWd4,Inside the black hole image that made history | Sheperd Doeleman,TED,2019-05-10 13:25:40+00:00,2010–2019
vjXJ4f-OW0U,Everything around you can become a computer | Ivan Poupyrev,TED,2019-05-08 16:26:15+00:00,2010–2019
ER15KmrB8h8,The artificial muscles that will power robots of the future | Christoph Keplinger,TED,2019-05-07 16:02:49+00:00,2010–2019
qu47T7kUPVQ,3 lessons on starting a movement from a self-defense trailblazer | Rana Abdelhamid,TED,2019-05-06 14:36:18+00:00,2010–2019
CeOadxT7kPA,Mind-blowing stage sculptures that fuse music and technology | Es Devlin,TED,2019-05-04 14:10:10+00:00,2010–2019
RLz3AYVIqes,What refugees need to start new lives | Muhammed Idris,TED,2019-05-03 15:19:15+00:00,2010–2019
C0dmOPDLKhY,Can we regenerate heart muscle with stem cells? | Chuck Murry,TED,2019-05-02 15:21:26+00:00,2010–2019
5nM21P8lJ2I,"Empower a girl, transform a community | Kakenya Ntaiya",TED,2019-05-01 14:51:15+00:00,2010–2019
qRJJR6bGyL4,A short history of trans people's long fight for equality | Samy Nour Younes,TED,2019-04-30 14:38:32+00:00,2010–2019
VLDwh4ivNf4,How risk-taking changes a teenager's brain | Kashfia Rahman,TED,2019-04-29 17:53:18+00:00,2010–2019
xnQB9Y77PXE,Wearable tech that helps you navigate by touch | Keith Kirkland,TED,2019-04-26 17:14:38+00:00,2010–2019
khkJkR-ipfw,"We don't ""move on"" from grief. We move forward with it | Nora McInerny | TED",TED,2019-04-25 15:55:28+00:00,2010–2019
YkYdxjaqt58,An AI smartwatch that detects seizures | Rosalind Picard,TED,2019-04-24 17:06:34+00:00,2010–2019
QtnBMSSk9Ok,What it's like to have Tourette's — and how music gives me back control | Esha Alwani,TED,2019-04-23 15:33:12+00:00,2010–2019
3BDF7cD2M6g,How to lead a conversation between people who disagree | Eve Pearlman,TED,2019-04-22 15:05:52+00:00,2010–2019
HiA41B9LbJI,"To detect diseases earlier, let's speak bacteria's secret language | Fatima AlZahra'a Alatraktchi",TED,2019-04-19 16:50:44+00:00,2010–2019
xTra-yePY_A,How does income affect childhood brain development? | Kimberly Noble,TED,2019-04-18 15:51:31+00:00,2010–2019
-jNlpGLpelg,How centuries of sci-fi sparked spaceflight | Alex MacDonald,TED,2019-04-18 00:37:59+00:00,2010–2019
tt2xKhTHZQs,A new class of drug that could prevent depression and PTSD | Rebecca Brachman,TED,2019-04-17 18:59:37+00:00,2010–2019
hxnHdLQIX3o,Creative ways to get kids to thrive in school | Olympia Della Flora,TED,2019-04-15 17:58:29+00:00,2010–2019
BRRNeBKwvNM,How to keep human bias out of AI | Kriti Sharma,TED,2019-04-12 18:55:28+00:00,2010–2019
XY6aAPhs0tE,The secret to scientific discoveries? Making mistakes | Phil Plait,TED,2019-04-11 15:56:44+00:00,2010–2019
WlFsUeYzezk,Why bees hold the key to our future | Noah Wilson-Rich,TED,2019-04-10 14:17:10+00:00,2010–2019
MeKJK4uetL8,An unexpected tool for understanding inequality: abstract math | Eugenia Cheng,TED,2019-04-09 14:48:41+00:00,2010–2019
YSZhrxOkBZI,"The ""dementia village"" that's redefining elder care | Yvonne van Amerongen",TED,2019-04-08 16:59:50+00:00,2010–2019
nAHvKC_k5VE,Art that transforms cities into playgrounds of the imagination | Helen Marriage,TED,2019-04-05 19:17:21+00:00,2010–2019
Ox4YJsGm8mY,"""East Virginia"" / ""John Brown's Dream"" | Nora Brown",TED,2019-04-05 15:02:51+00:00,2010–2019
XXllBMHeKJE,The most powerful woman you've never heard of | T. Morgan Dixon and Vanessa Renae,TED,2019-04-04 14:39:59+00:00,2010–2019
CyGWML6cI_k,A bold idea to replace politicians | César Hidalgo,TED,2019-04-03 18:43:49+00:00,2010–2019
UUp39T3fPAo,Una idea osada para reemplazar a los políticos | César Hidalgo,TED,2019-04-03 18:37:35+00:00,2010–2019
TdZTvzMPa6s,How I'm making bricks out of ashes and rubble in Gaza | Majd Mashharawi,TED,2019-04-02 15:42:22+00:00,2010–2019
lFG1b1-EsW8,Our dangerous obsession with perfectionism is getting worse | Thomas Curran,TED,2019-04-01 15:07:42+00:00,2010–2019
5tn8zo4ykMI,Is your country at risk of becoming a dictatorship? Here's how to know | Farida Nabourema,TED,2019-03-29 18:55:17+00:00,2010–2019
-mwF-znI4x0,What happens in your throat when you beatbox? | Tom Thum and Matthew Broadhurst,TED,2019-03-28 14:50:37+00:00,2010–2019
FJxUN-kNXNs,A juror's reflections on the death penalty | Lindy Lou Isonhood,TED,2019-03-27 16:04:29+00:00,2010–2019
7uRPPaYuu44,Where did the Moon come from? A new theory | Sarah T. Stewart,TED,2019-03-26 15:55:49+00:00,2010–2019
zjrFw3MASGc,Ronald Rael: An architect's subversive reimagining of the US-Mexico border wall | TED,TED,2019-03-25 14:43:42+00:00,2010–2019
_lyP_2p5MJc,The beautiful future of solar power | Marjan van Aubel,TED,2019-03-22 20:30:35+00:00,2010–2019
SkB4gG8ke7Q,The uncomplicated truth about women's sexuality | Sarah Barmak,TED,2019-03-22 15:15:22+00:00,2010–2019
wxStlzunxCw,How we can store digital data in DNA | Dina Zielinski,TED,2019-03-21 15:07:13+00:00,2010–2019
Bzfb4ZdNQFM,Get TED Talks recommended just for you,TED,2019-03-21 15:04:09+00:00,2010–2019
gJjLdnycuyU,The creative power of misfits | WorkLife with Adam Grant (Audio only),TED,2019-03-20 17:55:45+00:00,2010–2019
SMnKboI4fvY,Amanda Williams: Why I turned Chicago's abandoned homes into art | TED,TED,2019-03-20 15:16:31+00:00,2010–2019
xv4_L5zlYaA,How a new species of ancestors is changing our theory of human evolution | Juliet Brophy,TED,2019-03-19 21:53:07+00:00,2010–2019
Q9cje57YDRU,How to overcome apathy and find your power | Dolores Huerta,TED,2019-03-18 18:46:37+00:00,2010–2019
G9-urSR19SI,How to teach kids to talk about taboo topics | Liz Kleinrock,TED,2019-03-15 17:59:11+00:00,2010–2019
-kHm6YiboHA,"How we can help the ""forgotten middle"" reach their full potential | Danielle R. Moss",TED,2019-03-14 16:58:32+00:00,2010–2019
F3mzS32SH2Q,The self-assembling computer chips of the future | Karl Skjonnemand,TED,2019-03-13 17:02:47+00:00,2010–2019
7SfhKi24z-M,Ruby Sales: How we can start to heal the pain of racial division | TED,TED,2019-03-12 16:00:31+00:00,2010–2019
ZjeZ8r7yWOk,What if all US health care costs were transparent? | Jeanne Pinder,TED,2019-03-11 15:44:36+00:00,2010–2019
GIBoCJeB3HQ,How women in Pakistan are creating political change | Shad Begum,TED,2019-03-08 15:39:21+00:00,2010–2019
fjkTrdunJzA,How do we find dignity at work? | Roy Bahat and Bryn Freedman,TED,2019-03-07 16:22:53+00:00,2010–2019
stUl_OapUso,The way we think about biological sex is wrong | Emily Quinn,TED,2019-03-06 16:05:18+00:00,2010–2019
kcoUlel8qbw,Aja Monet and phillip agnew: A love story about the power of art as organizing | TED,TED,2019-03-05 15:57:12+00:00,2010–2019
Vn6elsrKz70,3 ways to practice civility | Steven Petrow,TED,2019-03-04 16:57:53+00:00,2010–2019
-T3k6s7bev8,The age of genetic wonder | Juan Enriquez,TED,2019-03-01 22:22:47+00:00,2010–2019
wMt0K-AbpCU,The power of women's anger | Soraya Chemaly,TED,2019-02-28 15:50:23+00:00,2010–2019
jr5mTwfFh00,How doctors can help low-income patients (and still make a profit) | P.J. Parmar,TED,2019-02-27 15:57:25+00:00,2010–2019
ewNTwBbLUhM,Why noise is bad for your health -- and what you can do about it | Mathias Basner,TED,2019-02-26 19:19:37+00:00,2010–2019
aQsOmGflf1o,What your breath could reveal about your health | Julian Burschka,TED,2019-02-25 15:36:59+00:00,2010–2019
Swj-8DrVT2M,The political progress women have made — and what's next | Cecile Richards,TED,2019-02-22 15:19:57+00:00,2010–2019
Xj-ncWb4N-I,How do we learn to work with intelligent machines? | Matt Beane,TED,2019-02-21 19:43:49+00:00,2010–2019
jTVWtrMleI0,Reflections from a lifetime fighting to end child poverty | Marian Wright Edelman,TED,2019-02-20 15:42:09+00:00,2010–2019
McxUiTl61nY,"An astronaut's story of curiosity, perspective and change | Leland Melvin",TED,2019-02-19 15:53:04+00:00,2010–2019
vXlJEcrinwg,How empowering women and girls can help stop global warming | Katharine Wilkinson,TED,2019-02-15 15:47:46+00:00,2010–2019
NI915VTjCHE,"Embrace your raw, strange magic | Casey Gerald",TED,2019-02-14 15:57:34+00:00,2010–2019
H2QxFM9y0tY,The disarming case to act right now on climate change | Greta Thunberg,TED,2019-02-13 15:43:34+00:00,2010–2019
08z_xW-szwM,Can we solve global warming? Lessons from how we protected the ozone layer | Sean Davis,TED,2019-02-12 21:14:08+00:00,2010–2019
PK8PR22-c_U,What's needed to bring the US voting system into the 21st century | Tiana Epps-Johnson,TED,2019-02-12 15:54:51+00:00,2010–2019
HLEgiR1Fsds,"The biology of gender, from DNA to the brain | Karissa Sanbonmatsu",TED,2019-02-11 19:03:54+00:00,2010–2019
dQmaMOxwaQI,How to transform sinking cities into landscapes that fight floods | Kotchakorn Voraakhom,TED,2019-02-11 15:10:14+00:00,2010–2019
mCHC99MqVfE,"Why you should bring your whole self to work | The Way We Work, a TED series",TED,2019-02-09 14:29:55+00:00,2010–2019
x6fIseKzzH0,"Why working from home is good for business | The Way We Work, a TED series",TED,2019-02-09 14:29:49+00:00,2010–2019
DOisAG9yoNk,"3 psychological tricks to help you save money | The Way We Work, a TED series",TED,2019-02-09 14:29:40+00:00,2010–2019
PYJ22-YYNW8,"This is what makes employees happy at work | The Way We Work, a TED series",TED,2019-02-09 14:29:31+00:00,2010–2019
ngFXRh3ahm8,"This is the side hustle revolution | The Way We Work, a TED series",TED,2019-02-09 14:29:21+00:00,2010–2019
UJz69v_7258,"How to make applying for jobs less painful | The Way We Work, a TED series",TED,2019-02-09 14:29:11+00:00,2010–2019
H8rDS6Wto5g,"7 common questions about workplace romance | The Way We Work, a TED series",TED,2019-02-09 14:29:02+00:00,2010–2019
