video_id,status,n_comments,error
VfAiNX7jn9A,ok,42,
6-eYu0fCtU8,ok,87,
AoAbPIbGLUo,ok,111,
OlLFK8oSNEM,ok,500,
zwpiI18TBdE,ok,500,
hSSmmlridUM,ok,130,
Let7s6_PgEU,ok,95,
D-_Az5nZBBM,ok,402,
GqGksNRYu8s,ok,120,
_mq-HqRnngc,ok,284,
urntcMUJR9M,ok,84,
Qs9m8obl0AY,ok,76,
Nh-TVcNFtVI,ok,73,
2ZviHInGBJQ,ok,228,
VQRjouwKDlU,ok,500,
cmpu58yv8-g,ok,309,
1S9RVl1d-l4,ok,57,
0d6iSvF1UmA,ok,217,
1BXYSGepx7Q,ok,449,
WvvuLDX7iIk,ok,92,
8nt3edWLgIg,ok,500,
lAzQWtkPzbI,ok,88,
iEy-xTbcr2A,ok,500,
8v_GrrQs8ow,ok,73,
DzNN_4rcIjs,ok,58,
3bj-ba3P_cU,ok,89,
TvcNw4F0Y4Y,ok,148,
NqOjj1FCcVY,ok,235,
uq-6T6TAu74,ok,290,
MvXZzKZ3JYQ,ok,138,
LZXUR4z2P9w,ok,500,
CyElHdaqkjo,ok,500,
pPgd7Hj3ABQ,ok,360,
IYDqtxvKDW4,ok,65,
druJDI6hiiY,ok,181,
jPf0LjZAS14,ok,188,
Dceyy0cX6J4,ok,500,
-MTRxRO5SRA,ok,500,
T_cetimMBL8,ok,77,
rFpDK2KhAgw,ok,325,
rAZPIxYvBAE,ok,356,
e-BZigXlphY,ok,214,
M_X0uwAG2Jc,ok,46,
Pl8OlkkwRpc,ok,500,
IL2lb9fmIV8,ok,71,
5qaktKVL_zM,ok,57,
AyWtIwwEgS0,ok,252,
k5tCYg9s0HU,ok,139,
50yxXTAHrfc,ok,41,
Dh5sPiuaO9Y,ok,96,
P1sbSJK1LiI,ok,251,
JI-HzvXk5bk,ok,180,
9RTkZaX1cH0,ok,222,
CPVjktgYKo4,ok,150,
2Brajdazp1o,ok,198,
l1fodZNF1GI,ok,75,
gWmRkYsLzB4,ok,371,
Un2yBgIAxYs,ok,500,
CDdpQSLr7YE,ok,93,
qNvDRuGK84I,ok,79,
g9M3HIjHuq0,ok,71,
c8WMM_PUOj0,ok,106,
cXbXNV9-ZAg,ok,500,
mjUsobGWhs8,ok,500,
hiIcwt88o94,ok,91,
b28brIs1OmM,ok,167,
g2m97gPI70I,ok,51,
B4a0NvLTebw,ok,201,
dcwuBo4PvE0,ok,500,
8yqAD0MX3Zk,ok,131,
Znc6TJAAXFU,ok,79,
Sd7lvPpDDUg,ok,36,
w4RLfVxTGH4,ok,500,
uSUOdu_5MPc,ok,234,
P9B8PmUR64U,ok,61,
7sqeoYOQ4qg,ok,171,
qYvXk_bqlBk,ok,500,
VJoQj00RZHg,http_error,0,"<HttpError 403 when requesting https://youtube.googleapis.com/youtube/v3/commentThreads?part=snippet&videoId=VJoQj00RZHg&maxResults=100&textFormat=plainText&key=AIzaSyBYlD1YuyrGaWJ_YDEqMFOEYwzbBwegmaU&alt=json returned ""The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments."". Details: ""[{'message': 'The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments.', 'domain': 'youtube.commentThread', 'reason': 'commentsDisabled', 'location': 'videoId', 'locationType': 'parameter'}]"">"
C44r6knuJtU,ok,79,
D55ctBYF3AY,ok,187,
-hY9QSdaReY,ok,89,
cJg_tPB0Nu0,ok,115,
7LPJrzZaoZg,ok,86,
OIpgrZ8yS-Q,ok,189,
wlR1ojoiue0,ok,169,
XiDAztWWAuM,ok,500,
YXWKuK-Qsu4,ok,374,
Kxg0_EpOcWs,ok,500,
CjB6DQGalU0,ok,74,
Kc0Kthyo0hU,ok,500,
afev0ZjAhUA,ok,198,
ktD119xbBtY,ok,115,
3dy4SGkSD8M,ok,52,
6LmPq7D-ds0,ok,97,
ddxHlkIuHqg,ok,46,
nCwwVjPNloY,ok,500,
ppZ2WIlRvR8,ok,91,
9VF7kffCgJU,ok,111,
uTL9tm7S1Io,ok,282,
9AgCr2tTvng,ok,433,
A-OvJjAw2Jo,ok,56,
vc-n852sv3E,http_error,0,"<HttpError 403 when requesting https://youtube.googleapis.com/youtube/v3/commentThreads?part=snippet&videoId=vc-n852sv3E&maxResults=100&textFormat=plainText&key=AIzaSyBYlD1YuyrGaWJ_YDEqMFOEYwzbBwegmaU&alt=json returned ""The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments."". Details: ""[{'message': 'The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments.', 'domain': 'youtube.commentThread', 'reason': 'commentsDisabled', 'location': 'videoId', 'locationType': 'parameter'}]"">"
o9DNWK6WfQw,ok,500,
tRqJysI-yiw,ok,130,
6diqpGKOvic,ok,500,
_bphPa7Wp4c,ok,92,
MO0L_LY2hRA,ok,153,
FDhlOovaGrI,ok,98,
OI_OhvOumT0,ok,500,
iF5-aDJOr6U,ok,131,
8HfoKd873HY,ok,205,
hxsnKwmW0dk,ok,100,
vC1uxXvPG0Q,ok,35,
mxNpNuogqsY,ok,69,
s6rJLXq1Re0,ok,233,
UoMpbL_Fsig,ok,88,
xgYtUKFzHf8,ok,180,
9kBKQS7J7xI,ok,80,
kSR8G8mfp84,ok,129,
o1Z4F4e2Bw4,ok,500,
OaGEM-Rms48,ok,180,
bEdvQjTGYP8,ok,114,
fhCY_8avhWM,ok,67,
MIA_1xQc7x8,ok,357,
rToBZSrxjgM,ok,68,
2t13Rq4oc7A,ok,125,
1N39Z0ODeME,ok,139,
t9c7aheZxls,ok,500,
ODLg_00f9BE,ok,385,
o8NPllzkFhE,ok,500,
10MvdLL2EpY,ok,169,
gypAjPp6eps,ok,500,
Z1R1z9ipFnM,ok,315,
U7y4GlmwPLQ,ok,275,
fxbCHn6gE3U,ok,500,
3OgsRa7VDtI,ok,80,
XVXmYD0UPRQ,ok,69,
CtvIX4s1bTU,ok,262,
G8gJJuCdP_A,ok,322,
-FOCpMAww28,ok,500,
NiMgOklgeos,ok,248,
1cQbMP3I5Sk,ok,500,
jggHw5PdQV0,ok,104,
c9V6OKlY80k,ok,500,
_wMTKRixZIE,ok,109,
H9ZOpQzjukY,ok,311,
87AEeLpodnE,ok,249,
orumugzJpt0,ok,368,
arj7oStGLkU,ok,500,
16cM-RFid9U,ok,200,
DsrxbqFo41k,ok,176,
7Lc_dlVrg5M,ok,500,
Gg5M3J_FHXY,ok,97,
6MgDcFlTgVM,ok,51,
fC9da6eqaqg,ok,500,
pb--rJGgVIo,ok,239,
kLIfeGflNp8,ok,382,
avuhY7D71sQ,ok,127,
NFDmsNCGcvc,ok,98,
9bbX13SfsBw,ok,125,
XAcARiiK5uY,ok,500,
E_NiCniw0JE,ok,269,
y7l5QHRY_AI,ok,53,
wzkFoetp-_M,ok,500,
gVfgkFaswn4,ok,500,
RCXGpEmFbOw,ok,500,
jMVAgCPYYHY,ok,500,
gmj-azFbpkA,ok,500,
R1vskiVDwl4,ok,500,
6d6oq0zGGmw,ok,500,
KxLMjn4WPBY,ok,286,
a7cDt5r2pGY,ok,122,
WHjKnNbYiOs,ok,72,
8sheoGMsy3Q,ok,213,
V1ItvwxBENg,ok,158,
zqLYcJ6Ib3c,ok,101,
G8RxjxdUulE,ok,45,
-moW9jvvMr4,ok,500,
k4N2SxUZwiU,ok,384,
vcxwcWuq7KQ,ok,158,
P8GCjrDWWUM,ok,231,
K926HAKRFvw,ok,296,
r_xV-M0KPo0,ok,111,
96HHmILhyrE,ok,295,
GB4s5b9NL3I,ok,500,
lQflBowgVB4,ok,198,
iqEHuB-T2qQ,ok,70,
UpkAqPEcMyE,ok,119,
2NWpMqD8Qyk,ok,206,
O3a9AYu5SUQ,ok,190,
iQsnObyii4Q,ok,261,
HiwJ0hNl1Fw,ok,337,
IfjI0tVUpbc,ok,200,
N7wF2AdVy2Q,ok,99,
_QdPW8JrYzQ,ok,500,
sLFqwXqe4Yk,ok,59,
yBdyFKqwKy0,ok,149,
vQILP19qABk,ok,52,
gWPFJgLAzu4,ok,500,
8KkKuTCFvzI,ok,500,
RWiI7AkDX-o,ok,107,
_nSHsb5xKPo,ok,79,
potB0voQzNg,ok,144,
HSercnrqeN4,ok,500,
wIkvIKeRNoY,ok,77,
_jaWs87t5UM,ok,127,
Gz8RlHf3Czs,ok,500,
gjq2BoAF0JA,ok,115,
w1oKe8OaPbk,ok,109,
3NdSVi38RM8,ok,122,
Rai3pwH3XrU,ok,169,
f-mQIWnO3Ag,ok,56,
TdQ1eaZH-J8,ok,196,
yWRmWnPNkqU,http_error,0,"<HttpError 403 when requesting https://youtube.googleapis.com/youtube/v3/commentThreads?part=snippet&videoId=yWRmWnPNkqU&maxResults=100&textFormat=plainText&key=AIzaSyBYlD1YuyrGaWJ_YDEqMFOEYwzbBwegmaU&alt=json returned ""The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments."". Details: ""[{'message': 'The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments.', 'domain': 'youtube.commentThread', 'reason': 'commentsDisabled', 'location': 'videoId', 'locationType': 'parameter'}]"">"
vPn94XAUBoo,ok,87,
M4so_Z9a_u0,ok,500,
jiDQDLnEXdA,ok,244,
Hh09xlzxRmE,ok,123,
hJnEQCMA5Sg,ok,500,
y9KeyKVuLHU,ok,290,
9KACXV-cW-4,ok,73,
zsLz0mRmEG0,ok,53,
q49LtMyXK7Q,ok,357,
87ro2-kT7kQ,ok,38,
kyaiTGmwxnU,ok,321,
_vBggxCNNno,ok,82,
ivfJJh9y1UI,ok,500,
_7LX4FW7TEI,ok,145,
iHWIZsIBj3Q,ok,500,
RbNqU2K0qzo,ok,81,
B12syeJflbQ,ok,163,
8jPQjjsBbIc,ok,500,
Xv2gHiX9Bqw,ok,45,
2Euof4PnjDk,ok,354,
jAemh_JxgOk,ok,53,
Mr8nvXvl-y8,ok,86,
TYFH0D-jyqc,ok,61,
DM1_DV_Fhc4,ok,117,
TdBAHexVYzc,ok,500,
NAkkckxE9i8,ok,200,
xuAAPsiD768,ok,500,
P2y3Uspr8Bg,ok,109,
sJCBM9ajA5s,ok,220,
ge3--1hOm1s,ok,229,
o08ykAqLOxk,ok,500,
IwPOPL-ieD0,ok,30,
B_tjKYvEziI,ok,500,
CVa_IZVzUoc,ok,489,
qG_YmIPFO68,ok,176,
fw01_q0cxM8,ok,174,
4sZdcB6bjI8,ok,500,
OPzfxvJ9cq8,ok,311,
ApGeDdIaxo8,ok,49,
LYCKzpXEW6E,ok,321,
tkIg-SxPzTA,ok,500,
j97WsAz3CDY,ok,16,
7JVTirBEfho,ok,153,
jzfV2xVsUKc,ok,153,
fCKNScHMBGE,ok,236,
bvAEJ8G9l9U,ok,208,
3aYWvujaT6M,ok,123,
7n9IOH0NvyY,ok,500,
E0oPnS7rUwE,ok,146,
NA7krbsdXFA,ok,135,
y2yka9lyvMA,ok,55,
apbSsILLh28,ok,500,
3B_1itqCKHo,ok,209,
c-rWtqConY8,ok,268,
U5kIdtMJGc8,ok,500,
pzN4WGPC4kc,ok,500,
VekRvcbL4yk,ok,290,
IW8mHxAkOtA,ok,123,
t__NoFstCmQ,ok,144,
wG4RnDNWtJo,ok,48,
a7whovUoYu4,ok,314,
_qgSz1UmcBM,ok,500,
kFMZrEABdw4,ok,255,
LN820hIQ17Q,ok,358,
ni4FV5zL6lM,ok,500,
CsECS5qsGLs,ok,500,
BQZKs75RMqM,ok,70,
3yfFwDq4R5M,ok,341,
yMWlkJAqKYU,ok,151,
XTf9Sdrq1zg,ok,500,
X1DlJpPqDFo,ok,319,
nzj7Wg4DAbs,ok,500,
E0k4IQ8fDCY,ok,49,
NgDGlcxYrhQ,ok,500,
FETryXMpDl8,ok,500,
YA87VEeoZLI,ok,44,
wAIP6fI0NAI,ok,500,
tpH2fhwCzSM,ok,7,
uarlIjkHlAs,ok,14,
2XiDdnDCD34,ok,20,
N4wFyRGilp4,ok,33,
MBZyRlxVd-E,ok,14,
7HD3lrb6VtM,ok,25,
8E9Fx71e7zw,ok,26,
tIhk2EswC_U,ok,38,
sEOSCziWuP8,ok,1,
MElm2v5eFf0,ok,40,
UUfUAJD3qrU,ok,9,
OmczrIUzL7A,ok,14,
FvAl7Sjddok,ok,4,
KN_RifMS-vM,ok,15,
qErZ2AQDMB4,ok,28,
Myp1sZBxTR8,ok,10,
27lMmdmy-b8,ok,7,
g_3iLapiTCw,ok,3,
Hui5YH-D6Go,ok,9,
rP7nmdDA1Fg,ok,76,
b9jb9UjCpik,ok,18,
E7oq6J8HvKw,ok,42,
Qprd1VNNNec,ok,9,
uo7w3g24DWo,ok,63,
Kqm9AEvJgxU,ok,6,
Q80MfH7xPPE,ok,73,
9UiK4llJOXc,ok,6,
0ITHly-bhJE,ok,26,
h9SKyrHRhDo,ok,33,
66-mr600NjU,ok,9,
qrNDkRHAA4E,ok,46,
bJ7rCIq9Lc0,ok,30,
1US4jjWtua8,ok,15,
SciUx65Q94U,ok,17,
1yVdhRyTxaM,ok,10,
E22icGCvGXk,ok,14,
I4PU2JlhO80,ok,6,
Fivy99RtMfM,ok,6,
rx1cyKs3ysg,ok,13,
klBwPWL69P8,ok,4,
1gAQ82IHyZ8,ok,12,
-cvI1jKxlTM,ok,41,
IZjPnaifVIM,ok,17,
JcJ3MfJNm6g,ok,11,
82EHVVftQAw,ok,4,
iyfdWsa1zns,ok,8,
gzthxdm7XNs,ok,5,
R2kOgSVF2Uk,ok,4,
4BaJ8zS49v4,ok,4,
GROCkg810R0,ok,4,
rufeS-lZJg8,ok,2,
d6K-sePuFAo,ok,36,
sFNmulAb4wM,ok,9,
P5Mpo4JQZhw,ok,498,
oIGBBPspTKM,ok,137,
MgnnQ2CN6yY,ok,117,
PY9DcIMGxMs,ok,500,
xkFTZcUPjBg,ok,80,
66ko_cWSHBU,ok,293,
CXvUdCdKTJY,ok,147,
DokhOtMp75A,ok,74,
wfW3aZCFfLA,ok,375,
ooIxHVXgLbc,ok,289,
tiwVMrTLUWg,ok,366,
o3oDpCb7VqI,ok,354,
0nI65jgHG9o,ok,151,
Fxt_MZKMdes,ok,500,
yXZqYFDFgT8,ok,422,
yBFC-RtfTfg,ok,45,
_MBiP3G2Pzc,ok,226,
Vyn_xLrtZaY,ok,134,
o3VwYIazybI,ok,113,
S8DwxjDrNNM,ok,206,
oYp5XuGYqqY,ok,500,
OAK1UIb-Fio,ok,104,
6weGCM3sWKc,ok,500,
Xe2nlti47kA,ok,268,
SGG97dDfZ7E,ok,302,
9uOMectkCCs,ok,500,
y1KIVZw7Jxk,ok,83,
bNpx7gpSqbY,ok,500,
OWq7ToR2U8Q,ok,133,
k8OgHJ4WXR0,ok,96,
18zvlz5CxPE,ok,500,
yeVz0rtXCmw,ok,61,
8VwTZFY-fvw,ok,142,
P2AUat93a8Q,ok,500,
VLe84OkwKOA,ok,196,
3_AZ5R2SC88,ok,68,
rTJpJlVkRTA,ok,308,
ZZodG-sPrRE,ok,175,
pnv5iKB2hl4,ok,500,
kK_UjBmHqQw,ok,500,
6-tqiaPoS2U,ok,155,
kZkQBmKf1qg,ok,39,
R5PHGMRoZMA,ok,28,
o4DD3dgfvS0,ok,115,
npNYP2vzaPo,ok,168,
wZ2TF8-PGQ4,ok,495,
-2Dj9M71JAc,ok,230,
UxLRv0FEndM,ok,213,
rSQNi5sAwuc,ok,500,
MnT1xgZgkpk,ok,500,
fTsFVO6OhO8,ok,72,
Us70DN2XSfM,ok,287,
iXHil1TPxvA,ok,84,
XzZJuEDQ1a0,ok,44,
ofsncCF9O_U,ok,321,
wxCtIdI3xL0,ok,46,
dvJSK4viVMs,ok,278,
J5jwEyDaR-0,ok,258,
HI7zfpitZpo,ok,121,
Cr1usGUSuL4,ok,28,
h27g5iT0tck,ok,64,
2tCcoSRZqVY,ok,165,
pGlZi2SwETc,ok,72,
sR6P5Qdvlnk,ok,256,
6Af6b_wyiwI,ok,500,
W1KIgMXPR28,ok,90,
8XQ1onjXJK0,ok,500,
uH0aihGWB8U,ok,250,
ygmlKMQ8kc4,ok,67,
Ftow7dSpaiY,ok,79,
S9ry1M7JlyE,ok,66,
QKHk_UiQboA,ok,72,
8i-pNVj5KMw,ok,500,
40riCqvRoMs,ok,500,
H_8y0WLm78U,http_error,0,"<HttpError 403 when requesting https://youtube.googleapis.com/youtube/v3/commentThreads?part=snippet&videoId=H_8y0WLm78U&maxResults=100&textFormat=plainText&key=AIzaSyBYlD1YuyrGaWJ_YDEqMFOEYwzbBwegmaU&alt=json returned ""The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments."". Details: ""[{'message': 'The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments.', 'domain': 'youtube.commentThread', 'reason': 'commentsDisabled', 'location': 'videoId', 'locationType': 'parameter'}]"">"
ihR9SX7dgRo,ok,500,
4c1lqFXHvqI,ok,500,
aI8KiPiVLyY,ok,218,
AE0gO5w-aok,ok,74,
DjcZrtcBZi4,ok,52,
RovaUZY3e8k,ok,174,
oGlsUYGMYks,ok,104,
hha0NsYXS5c,ok,500,
tAReayFqUEY,ok,28,
sYy-LEdYr8A,ok,76,
hbkB_jNG-zE,ok,231,
O6jrLgvCUNs,ok,115,
xPK2Ch90xWo,ok,142,
POTosC2q6Hs,ok,67,
j81saupKVpo,ok,210,
lz_kIDxbzGA,ok,41,
dWObti8KNc4,ok,50,
RAR4cz9wkUk,ok,100,
i-icXZ2tMRM,ok,102,
N6LxuFpDIYM,ok,99,
S2H_8IfxzT4,ok,28,
tJ8sXl_HrjM,ok,26,
95ovIJ3dsNk,ok,500,
F2hc2FLOdhI,ok,500,
yFVXsjVdvmY,ok,500,
tFX1nQLZUVM,ok,110,
k4vzhweOefs,ok,121,
fbAj9JfCXng,ok,22,
mqovAg11q-c,ok,77,
_vS_b7cJn2A,ok,131,
m048uAa8L3k,ok,62,
3GVO-MfIl1Q,ok,500,
Mo2Ai7ESNL8,ok,44,
x1177phymxY,ok,267,
v84pD2g3gSk,ok,66,
sHdYaMyR5-8,ok,45,
HQzXqjT0w3k,ok,165,
t2gbcVaZ448,ok,458,
eD9F5HdyKqU,ok,33,
PtBKP4fVAvI,ok,129,
_p_GKCr8rq8,ok,107,
yL4VLsdxrN0,ok,41,
rokPqHc9iD0,ok,29,
ZIVSJYazE9s,ok,52,
cHRZ6OrSvvI,ok,61,
u70RZtCJ_rI,ok,23,
3zqZPujAPuc,ok,29,
TVtgb153S6I,ok,53,
AJg9SXIcPiM,ok,51,
sW9sr2_Z5kk,ok,35,
7E9a24Nw6Cg,http_error,0,"<HttpError 403 when requesting https://youtube.googleapis.com/youtube/v3/commentThreads?part=snippet&videoId=7E9a24Nw6Cg&maxResults=100&textFormat=plainText&key=AIzaSyBYlD1YuyrGaWJ_YDEqMFOEYwzbBwegmaU&alt=json returned ""The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments."". Details: ""[{'message': 'The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments.', 'domain': 'youtube.commentThread', 'reason': 'commentsDisabled', 'location': 'videoId', 'locationType': 'parameter'}]"">"
fHfhorJnAEI,ok,212,
pMUv6UWkuWw,ok,153,
jT8G44XPYW8,ok,25,
2r_qTWYOIog,ok,40,
_X0mgOOSpLU,ok,500,
t4kyRyKyOpo,ok,316,
uYyvbgINZkQ,ok,272,
PhVP1tNeGyY,ok,30,
mt4o-R9wzrs,ok,144,
jxKUDXrtDFI,ok,195,
hDLI_Et8hBs,ok,58,
0Fi83BHQsMA,ok,25,
T49IjKho5y8,ok,109,
2tBuvxXxlS4,ok,275,
ux1GxExRUUY,ok,96,
agTZLKFUKEY,ok,42,
_1VpOweDio8,ok,85,
aUBawr1hUwo,ok,120,
QeIrdqU0o9s,ok,230,
_XJ20tt5nPQ,ok,163,
jQ95xlZeHo8,ok,478,
e-5wqwp64MM,ok,184,
lr-mXnUoUXM,ok,51,
UHkEbemburs,ok,211,
F6Qo8IDsVNg,ok,59,
7nZqiPLCvM4,ok,47,
lVQ3KUTHDe0,ok,500,
uWfLwKH_Eko,ok,340,
N8Votwxx8a0,ok,82,
iWHq2m_Hwhw,ok,67,
iCXfJVCg1LA,ok,88,
o0I0Poe3qlg,ok,142,
_Wiw-BLX_3k,ok,24,
HCgv_HNoJrY,ok,39,
zMGE3mbS9NY,ok,52,
54p5EF78lhw,http_error,0,"<HttpError 403 when requesting https://youtube.googleapis.com/youtube/v3/commentThreads?part=snippet&videoId=54p5EF78lhw&maxResults=100&textFormat=plainText&key=AIzaSyBYlD1YuyrGaWJ_YDEqMFOEYwzbBwegmaU&alt=json returned ""The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments."". Details: ""[{'message': 'The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments.', 'domain': 'youtube.commentThread', 'reason': 'commentsDisabled', 'location': 'videoId', 'locationType': 'parameter'}]"">"
j-S03JfgHEA,ok,42,
4n8qT0vQbWk,ok,26,
9F8-jp_6Uqg,ok,37,
X4LOF6ftJVU,ok,53,
Td2hfdXQ5x8,ok,136,
FFG2rilqT2g,ok,45,
MbBHVL4hT90,ok,54,
bArH8r8jJ4g,ok,82,
kcEIsbO0ivA,ok,268,
AWPrOvzzqZk,ok,54,
Qb-D6PTcmfs,ok,62,
1bXAkbCyjpo,ok,121,
dm4fvbrMLPw,ok,89,
c64M1tZyWPM,ok,82,
MJK-dMlATmM,ok,458,
pcSlowAhvUk,ok,500,
Oj8eFu72_fc,ok,58,
NXfYNdapq3Q,ok,122,
JKsHhXwqDqM,ok,300,
7hQ0rgVfsP8,ok,66,
5Yj3nGv0kn8,ok,86,
rS_Ssisz2_M,ok,98,
JFQLvbVJVMg,ok,110,
CdZJ0SMbh10,ok,28,
c-KnaYZJg48,ok,78,
IaMnRrrQx48,ok,133,
9Eobo04R7-Y,ok,103,
8pHzROP1D-w,ok,117,
Gmai4zkKNcM,ok,63,
CIesJyZUWTY,ok,44,
KOIsqRgJ3XM,ok,91,
LPrS7-kx9Y0,ok,155,
cI9vSC1eQ18,ok,39,
dJEwC4wCM70,ok,86,
CxEqV8WtfOo,ok,80,
Sm5xF-UYgdg,ok,500,
nLecuOcB3dA,ok,41,
lyR-K2CZIHQ,ok,500,
05jJodDVJRQ,ok,39,
3BgPFIKCaOQ,ok,151,
5ifMRNag2XU,ok,115,
zORUUqJd81M,ok,500,
uSD6RlqHwOk,ok,189,
kEKzl6fub2w,ok,170,
sLo97Bu8Fo0,ok,117,
RPjqPHCMJHU,ok,35,
tMSU6k5-WXg,ok,133,
NPX5RwjNzl0,ok,25,
8vNIrPeRGlM,ok,97,
6ra1MIKlYB0,ok,60,
b4UFlldZuKk,ok,23,
rCplocVemjo,ok,123,
NiKtZgImdlY,ok,500,
Cd0JH1AreDw,ok,292,
GB6fO0Tylvs,ok,49,
q2gO4DKVpa8,ok,500,
_GMVTJ9ZKVc,ok,72,
xDH0BfsPVS8,ok,145,
YvyeI-Axb70,ok,45,
IWjzT2l5C34,ok,171,
quJdL9ggETI,ok,84,
6kH-uYwt0qs,ok,278,
ccIt-qRQBoI,ok,500,
2UxGrde1NDA,ok,273,
OP7ENrKYA20,ok,26,
TRajLqEaWhQ,ok,81,
oE-RjpaCHvo,http_error,0,"<HttpError 403 when requesting https://youtube.googleapis.com/youtube/v3/commentThreads?part=snippet&videoId=oE-RjpaCHvo&maxResults=100&textFormat=plainText&key=AIzaSyBYlD1YuyrGaWJ_YDEqMFOEYwzbBwegmaU&alt=json returned ""The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments."". Details: ""[{'message': 'The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments.', 'domain': 'youtube.commentThread', 'reason': 'commentsDisabled', 'location': 'videoId', 'locationType': 'parameter'}]"">"
uhRhtFFhNzQ,ok,500,
_qCWAsd2GP8,ok,159,
cK74vhqzeeQ,ok,147,
NRXCxJGQ4KY,ok,79,
5b5BDoddOLA,ok,128,
LeBKBFAPwNc,ok,500,
KDBcoRLkut8,ok,102,
1X7fZoDs9KU,ok,500,
fm_0sTNcDIo,ok,44,
cWpRxyqDgpM,ok,173,
eIho2S0ZahI,ok,500,
ol1b5mMeP7s,ok,91,
RxyQNEVOElU,ok,312,
0SkdP36wiAU,ok,91,
GtXyGFMBWBs,ok,133,
DOvbl3ZPPV4,ok,58,
k9fmJ5xQ_mc,ok,500,
8GQZuzIdeQQ,ok,500,
F6NU0DMjv0Y,ok,164,
X2et2KO8gcY,ok,285,
2_lBiFZ85d0,ok,59,
F1U26PLiXjM,ok,68,
JNt1k3ohkbs,ok,129,
erCAp_Bd0AQ,ok,500,
8K9Gg164Bsw,ok,500,
eZj5n8ScTkI,ok,79,
ekUh9AW1hKg,ok,36,
08ZWROqoTZo,ok,185,
XNbaR54Gpj4,ok,204,
PVXQUItNEDQ,ok,448,
oy25A7vnigg,ok,500,
Yagdvqn2YMU,ok,31,
YD5PFdghryc,ok,92,
EEjyPqyFe_s,ok,42,
TGZMSmcuiXM,ok,500,
5P04stEjJ9E,ok,190,
AgMOJC5R4F8,ok,120,
RiM5a-vaNkg,ok,500,
9XFeW9dgyIs,ok,71,
lmyZMtPVodo,ok,500,
C0byYFXjRJM,ok,266,
f-Oupk_4VVo,ok,89,
7CIq4mtiamY,ok,500,
aL00a3sfnYM,ok,37,
ClfBxWPkBKU,ok,119,
H3TF-hI7zKc,ok,500,
I64CQp6z0Pk,ok,358,
9jRkACywckE,ok,76,
FJJe8PXEUhk,ok,500,
oKtALHe3Y9Q,ok,450,
YlmZkY1uqXM,ok,229,
JrJJxn-gCdo,ok,118,
xPTmHKlH7s4,ok,70,
8COaMKbNrX0,ok,500,
wKlMcLTqRLs,ok,500,
_waBFUg_oT8,ok,335,
5WI6ZqCUNk0,ok,78,
z_VdcDJAlWQ,ok,53,
DCIL2nvU4x8,ok,192,
2m9kC1yRnLQ,ok,409,
IS_upr6ayqw,ok,64,
xjxyEwjG2Es,ok,74,
8lXYZ6s3Dfk,ok,120,
EHTmxmuhZ10,ok,93,
XYNUpQrZISc,ok,112,
rzbtSeVZeEE,ok,160,
DOgsYATbV-s,ok,106,
MlLWTeApqIM,ok,117,
M6TMSQWI9m4,ok,176,
rvkMauaHxBw,ok,51,
FiZqn6fV-4Y,ok,500,
H3ddtbeduoo,ok,142,
j7fRIGphgtk,ok,204,
mWfCqsFP05A,ok,110,
hgWie9dnssU,ok,171,
aSL-iIskEFU,ok,500,
ZdDjexbxVzM,ok,196,
SCtdx0Xe1GA,ok,47,
mCZCok_u37w,ok,500,
CDsNZJTWw0w,ok,500,
mAvSoNUgMno,ok,152,
CfqO1U6lfDs,ok,279,
7qT3RpaBlJo,ok,105,
h4mmeN8gv9o,ok,500,
mArrNRWQEso,ok,500,
zLNXIXingyU,ok,500,
LFJ9WAHowcg,ok,53,
Zo62S0ulqhA,ok,500,
yVwAodrjZMY,ok,500,
tzJYY2p0QIc,ok,78,
uk7gKixqVNU,ok,190,
N39x_WTPix0,ok,104,
aT6vIq6_1OE,ok,96,
tH5iEf9oxaI,ok,157,
-Z-ul0GzzM4,ok,106,
h8cF5QPPmWU,ok,500,
